p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.35243654682308e-17,4.29443272578672,0.398,0.044,4.05730964046924e-14,7,KIF2C
1.38120309982334e-17,3.48833335097579,0.399,0.093,4.14360929947001e-14,7,KIF24
2.15759939175387e-17,0.534779227651241,0.479,0.247,6.4727981752616e-14,7,NEK6
2.52781589286719e-17,1.03104051107617,0.461,0.326,7.58344767860158e-14,7,PDCD4
2.85751810310355e-17,5.54649325889991,0.346,0.127,8.57255430931064e-14,7,CCDC190
3.20336806587086e-17,1.22275738502808,0.331,0.205,9.61010419761258e-14,7,FILIP1L
3.58222625737727e-17,2.47092298158251,0.278,0.141,1.07466787721318e-13,7,LHCGR
4.41550081346485e-17,3.70392495443491,0.269,0.095,1.32465024403946e-13,7,PLSCR4
6.5960036414203e-17,4.78438386517458,0.253,0.205,1.97880109242609e-13,7,PIR
7.77513916665061e-17,3.39300853387121,0.264,0.081,2.33254174999518e-13,7,ARHGAP11A
8.02449000737295e-17,0.944946616362092,0.333,0.162,2.40734700221189e-13,7,MAP3K1
8.95553945281932e-17,2.55839771356257,0.406,0.088,2.6866618358458e-13,7,SLC14A1
1.0646451566397e-16,1.67161614592979,0.366,0.176,3.19393546991909e-13,7,HEATR5A
1.14755378610736e-16,2.67717708960062,0.269,0.121,3.44266135832208e-13,7,TESMIN
1.36838793981626e-16,4.75547033065454,0.268,0.102,4.10516381944879e-13,7,FANCI
2.21808995297849e-16,2.60134793969805,0.39,0.149,6.65426985893548e-13,7,BLM
2.42217865768686e-16,0.254082140853429,0.384,0.396,7.26653597306058e-13,7,AHI1
5.55847885721843e-16,2.96933490624898,0.343,0.191,1.66754365716553e-12,7,CDYL
5.96526417716621e-16,3.86788519879622,0.372,0.137,1.78957925314986e-12,7,ABHD4
8.84503977277176e-16,0.395589982120124,0.524,0.447,2.65351193183153e-12,7,CDH2
1.58916274197403e-15,3.68831064030261,0.314,0.137,4.76748822592209e-12,7,CNTN6
1.72794383577424e-15,7.87657645166107,0.3,0.047,5.18383150732272e-12,7,IQGAP3
2.26110161898986e-15,5.55430222331983,0.33,0.149,6.78330485696957e-12,7,MCC
2.59405125014616e-15,5.69325684822728,0.386,0.171,7.78215375043847e-12,7,IL10RB
3.14770508498279e-15,3.59484364544496,0.292,0.12,9.44311525494838e-12,7,RHOD
4.82215086168796e-15,3.4169454544942,0.381,0.398,1.44664525850639e-11,7,ARL15
6.09023555416956e-15,1.65798063249965,0.363,0.114,1.82707066625087e-11,7,ACSBG1
7.07812122122433e-15,3.85468825822536,0.304,0.145,2.1234363663673e-11,7,CEP152
8.95179358072435e-15,3.26372608238531,0.275,0.088,2.68553807421731e-11,7,BARD1
1.34260470815343e-14,2.54568690436697,0.3,0.155,4.0278141244603e-11,7,NPL
4.01687533908921e-14,1.03047826128621,0.168,0.25,1.20506260172676e-10,7,ARMH4
4.07000485207534e-14,1.00774857206727,0.386,0.327,1.2210014556226e-10,7,ABHD8
4.58137745731121e-14,1.2992456061194,0.317,0.231,1.37441323719336e-10,7,GAB1
5.08136922003941e-14,0.711720006962425,0.482,0.312,1.52441076601182e-10,7,MMD2
7.49707154972297e-14,3.67849893462019,0.306,0.233,2.24912146491689e-10,7,GRID1
7.98432396163812e-14,0.527359746807262,0.251,0.238,2.39529718849144e-10,7,XRCC4
8.49119430049484e-14,8.04263836525752,0.333,0.177,2.54735829014845e-10,7,SLC39A1
1.63035818383329e-13,0.736200182641491,0.261,0.212,4.89107455149986e-10,7,PRTG
1.65953091425457e-13,0.865884624174315,0.333,0.135,4.9785927427637e-10,7,NFE2L2
2.44518276298307e-13,2.64905184894952,0.437,0.221,7.33554828894921e-10,7,YBX3
2.48523435522882e-13,2.2431068687063,0.391,0.122,7.45570306568646e-10,7,SPIDR
3.32172965206428e-13,1.17454898401972,0.218,0.268,9.96518895619285e-10,7,CDKN1A
6.39715152652996e-13,2.0581460446162,0.357,0.348,1.91914545795899e-09,7,DOCK3
9.45251526029437e-13,6.98225834292815,0.33,0.086,2.83575457808831e-09,7,PARPBP
1.31472160005409e-12,0.572911293903507,0.265,0.137,3.94416480016228e-09,7,NTN4
1.45479505994786e-12,2.70887929959152,0.387,0.225,4.36438517984357e-09,7,DPH6
1.9817016641087e-12,1.83198508133482,0.3,0.224,5.9451049923261e-09,7,FAM53A
2.5509594997136e-12,3.7072175385049,0.293,0.214,7.65287849914079e-09,7,SLC16A10
2.62135338149959e-12,1.55248233889875,0.331,0.132,7.86406014449877e-09,7,BEND4
2.86626900995263e-12,1.86790291351336,0.386,0.22,8.59880702985789e-09,7,CDH6
3.14525489809722e-12,3.96821940989157,0.298,0.334,9.43576469429165e-09,7,RIMS2
3.50859552037785e-12,2.2453552374291,0.406,0.076,1.05257865611336e-08,7,ETV4
3.55947186556065e-12,1.85103589456094,0.251,0.24,1.0678415596682e-08,7,LRRK1
4.32283348390565e-12,2.56372978655113,0.387,0.256,1.2968500451717e-08,7,PTPRJ
7.13958129193327e-12,2.15848437079742,0.289,0.154,2.14187438757998e-08,7,FKBP10
9.35888053976328e-12,0.376731374340165,0.319,0.18,2.80766416192898e-08,7,WDPCP
1.5388881842132e-11,0.948694540012728,0.208,0.266,4.6166645526396e-08,7,UTY
1.6084425746473e-11,0.95764272293502,0.4,0.114,4.82532772394189e-08,7,MSN
1.7682251172747e-11,2.27534529723834,0.335,0.257,5.3046753518241e-08,7,MYO16
2.99235917298417e-11,4.01592484751555,0.346,0.217,8.97707751895252e-08,7,PRKG1
9.10863324546587e-11,2.73838189569745,0.305,0.091,2.73258997363976e-07,7,EMP2
1.06242736906742e-10,0.860258784292607,0.261,0.169,3.18728210720226e-07,7,LATS2
1.24211818969675e-10,0.88950017101709,0.412,0.149,3.72635456909025e-07,7,RIDA
1.7923219844667e-10,1.15342268470125,0.31,0.218,5.3769659534001e-07,7,INTS6L
1.98086895287658e-10,0.696715494635098,0.271,0.173,5.94260685862973e-07,7,MAPK15
2.09069975278069e-10,2.37673631274283,0.314,0.192,6.27209925834207e-07,7,GRID2
2.19181007980361e-10,2.9882482287717,0.316,0.184,6.57543023941084e-07,7,MED12L
2.2882706464078e-10,1.56753080029229,0.25,0.187,6.8648119392234e-07,7,IL1RAP
2.49399875130297e-10,0.655296984339335,0.389,0.12,7.4819962539089e-07,7,CCNE1
3.33403362782774e-10,0.9525332349723,0.349,0.217,1.00021008834832e-06,7,PDK3
5.12319810243644e-10,0.479896055405573,0.429,0.282,1.53695943073093e-06,7,SH3RF1
6.16881415621629e-10,0.732185632691607,0.514,0.394,1.85064424686489e-06,7,U2SURP
6.48499695434682e-10,2.94087112378033,0.29,0.156,1.94549908630404e-06,7,GDPD2
9.19451986747978e-10,4.3017964052274,0.353,0.129,2.75835596024393e-06,7,TUBB6
9.21621887602353e-10,4.13283255810198,0.259,0.226,2.76486566280706e-06,7,DHDH
1.04915016787902e-09,2.52744606764512,0.289,0.183,3.14745050363707e-06,7,JADE2
1.13619817871765e-09,0.273908251867423,0.271,0.331,3.40859453615294e-06,7,WWC1
1.45074071835242e-09,1.88286668829903,0.434,0.306,4.35222215505727e-06,7,VGLL4
1.53564947351501e-09,9.01002050792875,0.353,0.051,4.60694842054503e-06,7,ASPM
1.56657776739318e-09,3.10568614173485,0.491,0.291,4.69973330217953e-06,7,SHISA4
2.31920904324445e-09,0.582272704352424,0.307,0.282,6.95762712973335e-06,7,HUNK
5.05221289089861e-09,0.568777747401319,0.307,0.276,1.51566386726958e-05,7,TAFA5
6.05361631016645e-09,0.932245306154155,0.364,0.094,1.81608489304993e-05,7,CBS
6.17407126366565e-09,2.12416005664065,0.328,0.245,1.8522213790997e-05,7,TLN2
6.32214947577504e-09,0.427323400687662,0.356,0.212,1.89664484273251e-05,7,MPDZ
6.97010215749087e-09,1.89944940016844,0.382,0.224,2.09103064724726e-05,7,CEP83
8.16533255514884e-09,1.03930677181835,0.28,0.113,2.44959976654465e-05,7,CREB3L2
8.89850399809906e-09,1.00446264142659,0.311,0.175,2.66955119942972e-05,7,NAF1
1.0749120696033e-08,3.9617204550006,0.406,0.069,3.2247362088099e-05,7,KNTC1
1.9605850240592e-08,0.997900949269046,0.33,0.288,5.88175507217761e-05,7,CSPG5
1.98894642891361e-08,1.03975277722302,0.419,0.086,5.96683928674084e-05,7,CDC45
2.01371016260705e-08,5.15113810816671,0.281,0.135,6.04113048782114e-05,7,BRCA2
2.42147925381586e-08,4.03729222752278,0.266,0.154,7.26443776144759e-05,7,MROH8
2.65697496879373e-08,0.764774513246697,0.25,0.215,7.9709249063812e-05,7,KAT2B
3.39762238867243e-08,0.436428300403719,0.198,0.25,0.000101928671660173,7,BVES
4.1760211654381e-08,0.27383693861381,0.33,0.142,0.000125280634963143,7,SLC43A1
4.34722419873776e-08,0.718013194084723,0.381,0.223,0.000130416725962133,7,PRKD3
1.41171251521787e-07,2.82814566576564,0.33,0.187,0.00042351375456536,7,PLEKHH2
1.66075385402311e-07,4.24273167703882,0.297,0.084,0.000498226156206933,7,STK17B
1.83724447328996e-07,2.12024350189013,0.257,0.167,0.000551173341986987,7,ARHGAP31
2.40553670955581e-07,0.669116749817224,0.33,0.149,0.000721661012866743,7,WDHD1
5.27597562820596e-07,6.57461784657065,0.348,0.101,0.00158279268846179,7,CCDC102A
6.60971649318703e-07,2.03728445900656,0.314,0.138,0.00198291494795611,7,ZRANB3
1.03280021599352e-06,3.17082213189623,0.339,0.147,0.00309840064798056,7,METTL15
1.29562939693453e-06,2.38223071549039,0.325,0.069,0.00388688819080358,7,KCNK5
1.38332549398749e-06,0.908780673320498,0.275,0.159,0.00414997648196247,7,WDSUB1
1.39569751227791e-06,5.94429506803081,0.315,0.034,0.00418709253683373,7,KIF18B
1.7943114868408e-06,0.556496218011523,0.25,0.179,0.00538293446052241,7,PTCH1
2.18208909731459e-06,6.84242742670201,0.302,0.142,0.00654626729194377,7,PTPRM
2.33720709679059e-06,0.447548352961823,0.386,0.15,0.00701162129037176,7,ECI1
3.6255139986106e-06,0.328094064962427,0.323,0.153,0.0108765419958318,7,NID2
4.01072821334294e-06,2.55041444597409,0.268,0.118,0.0120321846400288,7,HK2
4.18731031425183e-06,0.878955874234594,0.36,0.274,0.0125619309427555,7,CAMK1D
4.54737658333489e-06,2.74538230151498,0.294,0.144,0.0136421297500047,7,IMPA2
4.90564335732955e-06,1.47757021493806,0.389,0.206,0.0147169300719886,7,NCALD
6.10113061674287e-06,1.29179156304363,0.323,0.123,0.0183033918502286,7,TTF2
6.31757000692733e-06,3.07830427849042,0.346,0.214,0.018952710020782,7,TMEM245
6.47979019202124e-06,2.36121968166023,0.265,0.153,0.0194393705760637,7,ENKUR
7.12927568507527e-06,3.14781880733947,0.277,0.182,0.0213878270552258,7,UNC13C
7.3309723146363e-06,3.94953946675116,0.287,0.136,0.0219929169439089,7,SCARA3
7.47184996278737e-06,2.17486499807527,0.344,0.155,0.0224155498883621,7,ATAD5
8.32246785233791e-06,7.60877621250831,0.257,0.162,0.0249674035570137,7,XRCC3
8.60799372939374e-06,4.86554942641051,0.348,0.11,0.0258239811881812,7,TEDC1
8.61985813714364e-06,4.95195501875861,0.287,0.151,0.0258595744114309,7,RFX2
8.88133209041475e-06,4.18912759314743,0.349,0.147,0.0266439962712442,7,RASSF4
9.17316081384601e-06,3.43490247539514,0.369,0.085,0.027519482441538,7,SYDE1
1.12593124465947e-05,3.07064673078532,0.329,0.168,0.033777937339784,7,PEBP4
1.29875099205203e-05,2.28028760867157,0.262,0.157,0.0389625297615609,7,ABTB2
1.39896720474329e-05,6.4030924861148,0.325,0.102,0.0419690161422987,7,RAD54B
1.45012737889035e-05,1.55692307169533,0.28,0.161,0.0435038213667104,7,FHOD1
1.89154164008256e-05,0.519988543321007,0.383,0.198,0.056746249202477,7,AMOTL2
1.98751893007968e-05,3.50901209481431,0.273,0.177,0.0596255679023905,7,SYT9
2.01188495237904e-05,1.29015677209589,0.384,0.248,0.0603565485713711,7,PAG1
2.06609021414597e-05,2.04708102314937,0.28,0.177,0.061982706424379,7,MMAB
2.10490902925037e-05,3.42585536483967,0.303,0.138,0.0631472708775111,7,HPGD
2.21066103403923e-05,3.39784869149095,0.254,0.195,0.066319831021177,7,SCRN3
2.61739942821303e-05,1.62635808572114,0.298,0.088,0.0785219828463908,7,FAM167A
2.97214403836687e-05,0.908975612096921,0.347,0.114,0.0891643211510061,7,GNA14
3.13587150845813e-05,2.19494775102809,0.289,0.195,0.094076145253744,7,RTTN
3.33784005025477e-05,0.520733648297238,0.396,0.275,0.100135201507643,7,UBL3
3.48668148044595e-05,0.738557314552692,0.509,0.393,0.104600444413379,7,DOK5
3.85331375154336e-05,1.33355941504324,0.307,0.191,0.115599412546301,7,SASS6
3.92491991880585e-05,3.42814024963725,0.29,0.123,0.117747597564176,7,PTCHD4
4.23057458795879e-05,6.06877619417865,0.31,0.154,0.126917237638764,7,MBOAT1
7.40667011705968e-05,1.94728704652958,0.285,0.177,0.22220010351179,7,PARP12
9.54077264695718e-05,1.52086550956068,0.381,0.082,0.286223179408716,7,CDT1
9.72210188351227e-05,2.89529410320007,0.439,0.179,0.291663056505368,7,SUV39H2
0.000107401424547541,1.52168484176398,0.314,0.112,0.322204273642622,7,WNT7A
0.000126105088995043,7.40017826318005,0.328,0.032,0.378315266985129,7,PIF1
0.000135347611598405,2.97232900947112,0.423,0.174,0.406042834795215,7,DCK
0.000142234022433835,2.0907792749417,0.264,0.208,0.426702067301506,7,SYNJ2
0.000157937585721696,3.75152231728268,0.271,0.194,0.473812757165087,7,PLEC
0.000159601647837622,1.43067776330297,0.324,0.234,0.478804943512867,7,PHKB
0.000165973816153774,3.4435539691046,0.301,0.213,0.497921448461322,7,GALNT16
0.000191354168978914,1.77729677695028,0.347,0.196,0.574062506936741,7,HOMER2
0.000193083624477756,3.93262303434322,0.262,0.212,0.579250873433269,7,SUSD1
0.000232402738845439,1.06853134200903,0.312,0.207,0.697208216536316,7,SIAH3
0.000279694967816697,1.49464973897569,0.25,0.242,0.83908490345009,7,NALCN
0.00036942004677854,0.287291673991142,0.36,0.152,1,7,PROM1
0.000392777358825399,0.662615885413171,0.276,0.205,1,7,PKD2
0.000464547266051301,4.63509690158655,0.358,0.074,1,7,TICRR
0.000479181819844568,7.83191519738377,0.345,0.134,1,7,ELN
0.000539439478599392,0.288380508157105,0.331,0.19,1,7,PIM1
0.000744033427676337,2.06398516523075,0.336,0.099,1,7,FAM181A
0.000853832790960233,2.13486549685469,0.343,0.069,1,7,PAWR
0.000872816933867468,3.03326916077184,0.282,0.082,1,7,CDC6
0.000935411877432908,1.03124166900028,0.29,0.177,1,7,CPED1
0.000943201974121724,0.41134573287398,0.422,0.352,1,7,SPIRE1
0.000991402309107692,1.96589847081085,0.335,0.049,1,7,RTKN2
0.00113235309115068,4.01097355000294,0.36,0.061,1,7,EXO1
0.00142168437442084,6.00392018769181,0.323,0.13,1,7,RRAS
0.00143310905544161,0.877474521696561,0.317,0.157,1,7,ITGA6
0.00143747003844642,4.95288357777107,0.252,0.162,1,7,CEP135
0.00169203246289302,0.25814383089499,0.304,0.283,1,7,SPRED2
0.00170964435671042,9.72120272772867,0.39,0.274,1,7,RPGRIP1
0.00179357100055985,0.266482280336651,0.299,0.215,1,7,SNX24
0.00182735462009874,0.920665498372016,0.323,0.201,1,7,CPNE3
0.00211108273992039,1.95198282794145,0.286,0.115,1,7,ITGAV
0.00217855210867484,1.64381971419858,0.376,0.219,1,7,GATAD2A
0.00266020282472399,0.692076600340469,0.271,0.16,1,7,ERG
0.00275911522242975,2.54333522006341,0.271,0.14,1,7,MRC2
0.003173774432549,3.46391002350351,0.354,0.154,1,7,P2RY14
0.00357027089826287,1.58383712580829,0.31,0.228,1,7,GPC1
0.00366741023478533,2.53009257682711,0.359,0.095,1,7,DOCK1
0.0037899888431351,1.97580408168775,0.31,0.215,1,7,MCPH1
0.0044647770187971,1.19740473593493,0.281,0.157,1,7,TMCO4
0.00480042417189246,2.86129593487121,0.326,0.105,1,7,BRIP1
0.0054393501212524,0.953561170874138,0.295,0.138,1,7,LRRC1
0.00661580401079787,7.47154905692826,0.317,0.134,1,7,NWD1
0.00663830459137183,1.14170292651096,0.348,0.048,1,7,NEK2
0.00814401234321896,2.82130407735442,0.356,0.165,1,7,RELL1
2.63619953873496e-190,0.430039947406035,0.642,0.325,7.90859861620488e-187,8,PCP4
9.64652592113575e-140,1.97988770525838,0.551,0.273,2.89395777634072e-136,8,HBA-A1
6.67175620758303e-98,0.337891818068993,0.37,0.252,2.00152686227491e-94,8,MAML3
7.40437399873587e-93,0.526082201269908,0.384,0.208,2.22131219962076e-89,8,CREG1
1.94564247924001e-91,1.12518847047811,0.387,0.209,5.83692743772003e-88,8,BPGM
1.3540678916983e-81,2.04835892077754,0.518,0.314,4.0622036750949e-78,8,HS3ST1
1.89401450504781e-78,0.6935500111625,0.422,0.241,5.68204351514343e-75,8,MAFB
1.04973780271834e-76,1.25595897984235,0.446,0.215,3.14921340815503e-73,8,CALB2
5.46554651199627e-76,0.945165469608635,0.476,0.279,1.63966395359888e-72,8,DUSP14
2.54937863539436e-75,0.63625216523115,0.386,0.211,7.64813590618307e-72,8,NGFR
3.47311520415927e-75,0.282131156713346,0.3,0.154,1.04193456124778e-71,8,FKBP14
1.16117547208454e-72,2.07758982626853,0.495,0.215,3.48352641625362e-69,8,ALAS2
6.8837329456372e-72,1.30120870834684,0.338,0.213,2.06511988369116e-68,8,RNASEL
1.03967094865464e-61,1.48660237433867,0.329,0.21,3.11901284596392e-58,8,AKIP1
1.83004281265789e-59,2.47343192631162,0.392,0.248,5.49012843797367e-56,8,TRAPPC6A
1.80634957409611e-53,2.05219480176598,0.415,0.307,5.41904872228834e-50,8,NR2C2AP
7.77826212209292e-52,2.03871164452861,0.444,0.192,2.33347863662788e-48,8,BMF
1.49787000774468e-51,0.772328937096136,0.268,0.205,4.49361002323405e-48,8,CPNE3
4.01680169710011e-50,2.74485824391283,0.366,0.304,1.20504050913003e-46,8,DDIT4
8.8816503451825e-43,1.94782107896288,0.458,0.315,2.66449510355475e-39,8,CHGA
1.27447948554827e-39,0.70569649297282,0.291,0.225,3.82343845664481e-36,8,GATAD2A
1.87051995372414e-39,2.65440377871873,0.51,0.383,5.61155986117243e-36,8,XBP1
4.48027328710863e-37,0.257536834996005,0.312,0.142,1.34408198613259e-33,8,TRDN
2.61746426535652e-36,0.525201686034114,0.257,0.237,7.85239279606956e-33,8,NKAIN4
9.99289304960734e-36,1.08374527187771,0.384,0.248,2.9978679148822e-32,8,LRRC9
3.00467341792979e-35,0.730819580565758,0.342,0.248,9.01402025378938e-32,8,ARHGAP42
4.56686786953726e-33,7.5044427184563,0.169,0.263,1.37006036086118e-29,8,CCND2
5.45742744265184e-33,2.41045295280229,0.316,0.268,1.63722823279555e-29,8,SKIDA1
7.61835253859992e-32,0.892367269202185,0.598,0.44,2.28550576157998e-28,8,GRINA
1.69636159794458e-31,1.10522972065216,0.424,0.329,5.08908479383373e-28,8,RAP2B
5.49820537269397e-30,3.39447084463206,0.401,0.262,1.64946161180819e-26,8,PREX1
8.18705673776848e-30,1.26926687233141,0.448,0.372,2.45611702133054e-26,8,RBFOX3
2.86174235431372e-29,1.68128136124368,0.311,0.242,8.58522706294115e-26,8,MRPL9
2.88013400376271e-27,0.996633015011833,0.36,0.271,8.64040201128814e-24,8,CSF2RA
4.23607465683565e-27,0.804196457517347,0.406,0.281,1.2708223970507e-23,8,PRKCD
8.24528020131341e-27,2.96646140813113,0.298,0.194,2.47358406039402e-23,8,RCAN2
1.26629393749506e-26,0.936025336243306,0.28,0.197,3.79888181248519e-23,8,DPY19L2
2.74967558752832e-26,1.58078109943212,0.307,0.221,8.24902676258497e-23,8,DAP
6.9200574472167e-26,0.264090724310373,0.556,0.472,2.07601723416501e-22,8,GPC2
1.33096771333516e-25,1.74575033535823,0.348,0.221,3.99290314000549e-22,8,PLEKHO2
4.81253548174005e-25,0.718157222740644,0.388,0.273,1.44376064452202e-21,8,PALMD
9.57388703517699e-25,2.18017961247785,0.324,0.237,2.8721661105531e-21,8,SNRNP35
2.17608412292905e-24,0.947285283435934,0.293,0.278,6.52825236878714e-21,8,TAF12
3.2692917527301e-24,1.50291081373474,0.44,0.385,9.8078752581903e-21,8,NUAK1
3.45393639925662e-24,0.923735972974154,0.389,0.339,1.03618091977699e-20,8,LRP11
3.88370883690453e-24,0.504509175839511,0.24,0.294,1.16511265107136e-20,8,RLBP1
8.01199468371337e-24,0.519290506459187,0.268,0.268,2.40359840511401e-20,8,BBX
1.97401329213324e-23,0.606828825685489,0.266,0.207,5.92203987639973e-20,8,METAP1D
2.617908021532e-23,2.3885356047532,0.374,0.287,7.853724064596e-20,8,UTP23
4.43602834204713e-23,0.702138616631018,0.292,0.18,1.33080850261414e-19,8,CFAP70
6.68767046725484e-23,0.706302509345398,0.338,0.23,2.00630114017645e-19,8,RAD52
7.14598929271412e-23,3.8512606856307,0.35,0.262,2.14379678781424e-19,8,FAM241A
3.73443523822429e-22,0.758402982666766,0.342,0.264,1.12033057146729e-18,8,ACVR2B
9.54987494511052e-21,2.14516220985409,0.388,0.259,2.86496248353316e-17,8,EDARADD
9.72722118494682e-21,0.91964473859799,0.375,0.199,2.91816635548405e-17,8,TSPAN11
1.52925824040133e-20,0.676641070071611,0.519,0.439,4.587774721204e-17,8,NOL4
1.5095009814836e-19,2.07139068478118,0.438,0.513,4.52850294445081e-16,8,NCAM1
5.54094565771643e-19,0.472330831173426,0.309,0.176,1.66228369731493e-15,8,ARID5A
6.4114905815699e-19,1.3274694105953,0.274,0.234,1.92344717447097e-15,8,CMC1
5.29222406375981e-18,0.940940979756459,0.434,0.372,1.58766721912794e-14,8,TACC2
8.17128684551093e-18,0.684833717354204,0.262,0.28,2.45138605365328e-14,8,TNFAIP1
1.6237627908663e-17,0.425597508516544,0.49,0.412,4.87128837259891e-14,8,LDHB
1.81578960854887e-17,2.00891246352751,0.342,0.223,5.44736882564661e-14,8,PLPP4
2.62899374967747e-17,0.622968943231043,0.342,0.243,7.88698124903242e-14,8,SPRED1
6.22947428871857e-17,2.18604400126469,0.35,0.285,1.86884228661557e-13,8,QPCTL
6.8462561719215e-17,1.62171131873743,0.346,0.255,2.05387685157645e-13,8,ZSWIM3
6.86313878634155e-17,0.802775275553881,0.3,0.166,2.05894163590247e-13,8,ITGA3
1.08110062434743e-16,1.65978401065893,0.254,0.211,3.24330187304229e-13,8,WDR27
1.40220748191225e-16,0.296357078846955,0.375,0.26,4.20662244573674e-13,8,PHYHIPL
5.70390043255515e-16,0.362496767715629,0.204,0.253,1.71117012976655e-12,8,BMPR1A
2.03965044396396e-15,0.303763868290767,0.438,0.279,6.11895133189189e-12,8,GCK
9.28876706605653e-15,6.92418715161067,0.434,0.385,2.78663011981696e-11,8,NDN
1.01703817762388e-14,2.3880993587704,0.308,0.303,3.05111453287164e-11,8,SHISA4
1.02784384165847e-14,1.3299231730314,0.428,0.344,3.08353152497541e-11,8,CDH8
4.03780565386226e-14,0.826370810142785,0.312,0.223,1.21134169615868e-10,8,RNF217
6.09021996116964e-14,2.25912255935917,0.45,0.42,1.82706598835089e-10,8,SERPINI1
4.0908694025677e-13,0.877564141774537,0.304,0.375,1.22726082077031e-09,8,IGF2BP3
5.14254731245271e-13,3.26098264142256,0.254,0.207,1.54276419373581e-09,8,ARSG
1.161464309953e-12,0.718213707112103,0.332,0.275,3.484392929859e-09,8,NKAP
2.1694262179791e-12,3.94043364607641,0.639,0.547,6.5082786539373e-09,8,GDI1
2.25522931307484e-12,1.62628927839,0.513,0.426,6.76568793922453e-09,8,FAM110B
5.88958589603545e-12,0.466385835446983,0.286,0.203,1.76687576881064e-08,8,MGLL
1.08768178053893e-11,0.327496994507543,0.286,0.21,3.26304534161679e-08,8,NOSTRIN
1.46165981304831e-11,0.284955382206893,0.296,0.227,4.38497943914493e-08,8,LGALS8
1.89130618091594e-11,0.253227679527462,0.217,0.292,5.67391854274783e-08,8,ASNSD1
3.13879348921836e-11,1.40953202640625,0.282,0.182,9.41638046765508e-08,8,CAPN12
8.98701170546222e-11,4.00257161126629,0.317,0.276,2.69610351163867e-07,8,TAFA5
1.74750312784206e-10,0.507491033918532,0.463,0.436,5.24250938352617e-07,8,CELF3
3.49509216456562e-10,2.52232479724126,0.405,0.251,1.04852764936969e-06,8,ADCYAP1
8.29490080493046e-10,5.27722249680815,0.305,0.278,2.48847024147914e-06,8,CHN2
1.63058779518914e-09,0.993141806587856,0.36,0.406,4.89176338556743e-06,8,KCNH7
3.19499676827744e-09,1.82003194835598,0.198,0.32,9.58499030483232e-06,8,DCTPP1
4.93590659062572e-09,1.70151806542176,0.291,0.218,1.48077197718772e-05,8,CATSPERD
4.94020893080592e-09,2.76056927069657,0.361,0.271,1.48206267924178e-05,8,STK32B
6.66713016805038e-09,0.985839965455185,0.274,0.195,2.00013905041511e-05,8,IQUB
7.64854576005425e-09,2.19641512056583,0.424,0.343,2.29456372801627e-05,8,KHDRBS3
8.33861312046342e-09,5.76793417624153,0.349,0.27,2.50158393613903e-05,8,PRMT8
1.38691249667768e-08,1.85238610253397,0.606,0.487,4.16073749003305e-05,8,STMN2
1.72291791688702e-08,0.375782819468954,0.256,0.156,5.16875375066107e-05,8,MROH8
1.98870619341561e-08,0.917449730766447,0.472,0.415,5.96611858024684e-05,8,PLGRKT
3.45093111300013e-08,4.27271210636974,0.306,0.207,0.000103527933390004,8,CEP112
5.72366330290333e-08,1.79541891824333,0.376,0.429,0.0001717098990871,8,ATRNL1
5.97345778457842e-08,0.664900999695433,0.285,0.424,0.000179203733537353,8,EEF1A1
7.92166693523733e-08,3.15370304787529,0.364,0.244,0.00023765000805712,8,PFKFB3
7.95174945701153e-08,0.628196451734828,0.42,0.468,0.000238552483710346,8,PBX1
8.10878080417791e-08,1.33017641750187,0.439,0.416,0.000243263424125337,8,TIPRL
1.24107393621128e-07,2.24717189534977,0.169,0.292,0.000372322180863383,8,PFN1
1.6392472683892e-07,0.534973639137143,0.267,0.203,0.000491774180516759,8,ALDH7A1
1.74165820452935e-07,5.52702913563061,0.297,0.253,0.000522497461358804,8,PDGFA
3.55280666192824e-07,1.66582782845162,0.35,0.327,0.00106584199857847,8,SMYD3
5.96348336890551e-07,1.93437869510193,0.359,0.357,0.00178904501067165,8,RPL18A
6.18232484566351e-07,0.649994546718196,0.291,0.325,0.00185469745369905,8,MARF1
6.94014590933428e-07,3.08907669919115,0.404,0.225,0.00208204377280028,8,NOVA1
7.89854104614516e-07,1.57483002412467,0.418,0.274,0.00236956231384355,8,D430019H16RIK
8.27885119060773e-07,9.07420283897503,0.535,0.459,0.00248365535718232,8,GAP43
3.11441730210955e-06,0.6272894090278,0.352,0.266,0.00934325190632864,8,SCUBE1
5.11501932649919e-06,1.46394813967211,0.32,0.244,0.0153450579794976,8,MAP7D2
6.22178488115834e-06,0.800327789043381,0.27,0.21,0.018665354643475,8,FILIP1L
6.77416290803778e-06,0.747270999420451,0.309,0.246,0.0203224887241134,8,CYP7B1
9.30013136977995e-06,1.04642716270292,0.348,0.284,0.0279003941093398,8,PTPRG
2.01791206182281e-05,0.932451317025909,0.504,0.482,0.0605373618546842,8,RAB3C
2.44974455679889e-05,4.89435006446525,0.266,0.269,0.0734923367039668,8,TMTC2
2.56626275553613e-05,0.272085916941875,0.464,0.426,0.076987882666084,8,PLXNA2
3.42494649005302e-05,0.679281661939772,0.384,0.176,0.102748394701591,8,SST
4.5526075636525e-05,1.78656364696662,0.31,0.252,0.136578226909575,8,PCDH17
7.75924430545521e-05,3.73455562228914,0.297,0.221,0.232777329163656,8,MAN2A1
8.19012309223452e-05,3.76671504838822,0.28,0.244,0.245703692767036,8,P4HA1
